"item_id","cate_id"
"559590","1_11"
"456757","1_8"
"557203","1_2"
"559592","1_6"
"562971","1_6"
"557201","1_27"
"562972","3_8"
"554122","1_6"
"562979","1_2"
"562978","3_2"
"390423","1_15"
"436555","1_6"
"510892","1_6"
"531309","1_12"
"523828","3_1"
"523829","1_17"
"563008","1_6"
"526806","1_6"
"441211","1_2"
"523826","1_10"
"531301","1_1"
"531306","1_6"
"531307","1_6"
"563000","1_11"
"523823","1_11"
"564256","1_3"
"535412","1_13"
"535410","1_6"
"535415","1_6"
"441766","1_6"
"390805","1_5"
"564253","1_3"
"455086","1_4"
"492150","1_8"
"510898","3_2"
"455088","1_6"
"537679","1_2"
"427536","1_1"
"481504","1_11"
"508691","1_3"
"508692","1_15"
"508694","1_5"
"508695","1_5"
"481503","1_11"
"508698","1_3"
"481508","1_11"
"481509","1_11"
"480675","1_3"
"480674","1_17"
"480677","1_12"
"508023","1_3"
"271131","1_17"
"530020","1_14"
"480678","1_23"
"553145","1_6"
"553146","1_6"
"553147","1_9"
"553140","1_2"
"553141","1_5"
"553142","1_2"
"553143","1_6"
"553148","1_14"
"537672","1_3"
"531062","1_3"
"479482","1_15"
"508022","1_23"
"474266","1_3"
"474260","1_3"
"487908","1_2"
"487904","1_17"
"487902","1_11"
"433055","1_5"
"487900","1_14"
"435892","1_4"
"517080","1_8"
"508968","1_5"
"451710","1_18"
"552895","1_23"
"517084","1_8"
"552897","1_12"
"517086","1_15"
"552899","1_5"
"508963","1_12"
"508966","1_15"
"508964","1_15"
"508965","1_15"
"522067","1_12"
"476454","1_11"
"522065","1_17"
"522064","1_13"
"522062","1_17"
"522060","1_6"
"525283","1_2"
"525280","1_6"
"525287","1_2"
"522069","1_6"
"525285","1_6"
"526957","1_2"
"526951","1_11"
"230330","3_19"
"524887","1_11"
"524886","1_6"
"524885","1_3"
"524883","1_11"
"524881","1_6"
"541433","1_1"
"524889","1_3"
"524888","1_11"
"149539","3_2"
"238498","3_2"
"549173","1_9"
"522393","1_2"
"549171","1_6"
"549176","1_5"
"522394","3_6"
"549175","1_23"
"522399","1_2"
"476458","1_3"
"549178","1_11"
"549179","1_6"
"247134","1_9"
"526480","1_6"
"526483","1_14"
"526482","1_3"
"526484","1_1"
"436075","1_3"
"552235","1_11"
"517624","1_16"
"492223","1_1"
"492222","1_6"
"492225","1_23"
"552230","1_11"
"456069","1_16"
"552232","1_6"
"482747","1_2"
"482746","1_12"
"456065","1_9"
"456064","1_16"
"552239","1_11"
"456062","1_16"
"456061","1_5"
"500299","1_6"
"476939","1_27"
"439083","1_3"
"439085","1_3"
"516360","1_4"
"460012","1_8"
"425801","1_3"
"565276","1_6"
"530894","1_8"
"535290","1_1"
"537883","1_2"
"511664","1_17"
"507953","1_3"
"492592","1_3"
"492595","1_11"
"492594","1_17"
"520506","1_17"
"525756","1_1"
"520505","1_10"
"525750","1_2"
"520503","1_6"
"525753","1_3"
"525758","1_14"
"520508","1_6"
"520509","1_15"
"526224","1_6"
"526221","1_9"
"526220","1_23"
"526223","1_6"
"526222","1_8"
"526229","1_5"
"526228","1_5"
"231176","1_8"
"485439","1_9"
"231173","3_3"
"485434","1_5"
"485436","1_11"
"485431","1_13"
"485432","1_12"
"485433","1_5"
"532942","3_6"
"279595","1_8"
"524120","3_1"
"475195","1_23"
"493175","1_19"
"493172","1_6"
"475196","1_15"
"493171","1_5"
"528855","1_5"
"537589","1_2"
"247968","1_1"
"435307","1_12"
"435301","1_12"
"500348","1_5"
"500349","1_9"
"500345","1_1"
"500342","1_11"
"500343","1_9"
"500340","1_11"
"483595","1_5"
"455874","1_5"
"455876","1_11"
"493710","1_7"
"483593","1_23"
"455872","1_6"
"483599","1_12"
"483598","1_9"
"559766","1_6"
"559767","1_1"
"559764","1_1"
"559765","1_1"
"559762","1_2"
"559763","1_5"
"559760","1_3"
"135198","1_7"
"528958","1_3"
"494330","1_1"
"494332","1_17"
"477793","1_3"
"559768","1_1"
"559769","1_5"
"551155","1_3"
"554302","1_13"
"461823","3_2"
"551156","1_6"
"551151","1_17"
"551150","1_6"
"551153","1_6"
"551152","1_6"
"500691","3_20"
"554309","1_13"
"554308","1_3"
"551159","1_1"
"551158","1_6"
"500697","1_11"
"518211","1_8"
"518213","1_13"
"518212","1_23"
"518215","1_3"
"524579","1_6"
"524578","1_3"
"518219","1_8"
"488246","1_13"
"488247","1_12"
"488240","1_27"
"488241","1_23"
"524571","1_17"
"488243","1_3"
"475473","1_3"
"510044","1_12"
"510045","1_11"
"510046","1_5"
"510041","1_8"
"513538","1_5"
"514749","1_7"
"443671","1_23"
"514746","1_12"
"514745","3_6"
"513536","1_11"
"514742","1_17"
"513532","1_6"
"491905","1_3"
"443673","1_2"
"324489","1_6"
"324487","1_6"
"513381","1_4"
"491907","1_3"
"542182","1_5"
"522835","1_6"
"522836","1_2"
"522832","3_6"
"547460","1_14"
"90383","1_8"
"547467","1_11"
"547464","1_17"
"547465","1_11"
"499127","1_14"
"499125","1_4"
"499123","1_12"
"491903","1_5"
"499120","1_17"
"367122","1_1"
"542183","1_2"
"499129","1_12"
"528954","1_12"
"255081","1_8"
"543566","1_1"
"462322","1_23"
"462320","1_3"
"427516","1_1"
"462325","1_13"
"462324","1_6"
"322695","1_12"
"550565","1_9"
"549943","1_6"
"549942","1_11"
"557652","1_3"
"549940","1_13"
"549947","1_1"
"557655","1_23"
"549945","1_6"
"557657","1_2"
"557658","1_18"
"501560","1_9"
"549949","1_9"
"501562","1_9"
"416117","3_2"
"506692","1_5"
"506691","1_18"
"506696","1_18"
"506694","1_17"
"204422","3_1"
"506698","1_18"
"424937","1_2"
"524465","1_6"
"544289","1_6"
"544288","1_14"
"559619","1_6"
"369633","3_6"
"544281","1_3"
"544280","1_14"
"544286","1_6"
"544284","1_5"
"519678","1_6"
"519679","1_23"
"390743","3_2"
"519670","1_2"
"519671","1_6"
"528951","1_14"
"519674","1_3"
"519675","1_9"
"519676","1_11"
"519677","1_6"
"567233","1_2"
"539559","1_17"
"381027","1_11"
"539555","1_16"
"488315","1_11"
"539553","1_5"
"539551","1_6"
"539550","1_6"
"543394","1_11"
"543395","1_18"
"543397","1_6"
"543391","1_23"
"543392","1_11"
"550562","1_1"
"164069","3_2"
"519583","1_11"
"554181","1_6"
"519586","1_3"
"519587","1_6"
"519584","1_5"
"519585","1_6"
"438703","3_2"
"275010","3_2"
"507346","1_3"
"521015","3_6"
"493950","1_11"
"465671","1_13"
"465672","3_1"
"506035","1_17"
"493954","1_23"
"506033","1_11"
"506030","1_6"
"486922","1_3"
"493958","1_5"
"526684","1_6"
"513388","1_7"
"506038","1_9"
"507342","1_3"
"546410","1_6"
"528952","1_4"
"546415","1_6"
"206862","1_12"
"486927","1_23"
"461004","1_12"
"341822","1_6"
"558949","1_23"
"341821","1_6"
"486925","1_12"
"521490","3_6"
"522251","1_3"
"540157","1_14"
"540154","1_5"
"548708","1_2"
"525230","1_12"
"548702","1_11"
"548703","1_12"
"548700","1_11"
"548701","1_16"
"548706","1_11"
"486929","1_17"
"548704","1_12"
"548705","1_1"
"518989","1_9"
"518988","1_9"
"452007","1_8"
"496204","1_3"
"452001","1_8"
"496202","1_11"
"556375","1_6"
"518981","3_7"
"541821","1_14"
"518983","1_6"
"541823","1_6"
"452009","1_8"
"541825","1_6"
"541826","1_6"
"541827","1_6"
"554686","1_17"
"558941","1_10"
"554685","3_6"
"382935","3_7"
"476960","1_6"
"558940","1_27"
"491376","1_17"
"554688","1_6"
"322521","1_2"
"464070","1_14"
"464072","1_14"
"556372","1_6"
"464077","1_14"
"552719","3_6"
"464078","1_14"
"542188","1_11"
"292842","1_1"
"452163","1_14"
"482941","1_10"
"559502","1_4"
"558946","1_2"
"546033","1_6"
"477863","1_2"
"559503","1_5"
"559717","1_1"
"425348","1_11"
"552716","3_2"
"542189","1_2"
"425346","1_11"
"425342","1_23"
"554187","1_14"
"567392","1_17"
"567393","1_13"
"567390","1_6"
"567394","1_9"
"567395","1_3"
"567398","1_6"
"476963","1_3"
"559508","1_27"
"431160","3_2"
"118729","1_9"
"542428","1_6"
"536308","1_6"
"542421","1_6"
"542420","1_18"
"542422","1_6"
"542425","1_6"
"542424","1_6"
"542427","1_14"
"542426","1_5"
"462664","1_23"
"462662","1_6"
"462668","1_23"
"552715","1_17"
"468185","1_17"
"468186","1_6"
"550569","1_1"
"476965","1_17"
"468188","1_3"
"460751","1_13"
"565899","1_17"
"565898","1_3"
"533483","1_3"
"460755","1_13"
"533481","1_23"
"467529","1_5"
"467526","1_5"
"565892","1_3"
"565891","1_13"
"467525","1_5"
"565897","1_6"
"565896","1_12"
"467520","1_5"
"565894","1_18"
"550568","1_2"
"544708","1_6"
"477324","1_27"
"544706","1_3"
"544707","1_5"
"544705","1_23"
"544702","1_13"
"544703","1_9"
"340056","1_18"
"544701","1_17"
"505671","1_16"
"482481","1_5"
"505676","1_12"
"469587","1_27"
"469585","1_3"
"546666","1_11"
"501951","1_5"
"501953","1_17"
"547571","3_8"
"501958","1_16"
"498316","1_9"
"498315","1_17"
"567508","1_6"
"498313","1_6"
"498312","1_4"
"560620","1_9"
"409409","1_18"
"560626","1_2"
"560628","1_6"
"567505","1_17"
"547575","3_2"
"384844","3_1"
"476090","1_11"
"552617","1_6"
"476093","1_23"
"566277","1_17"
"566274","1_1"
"476098","1_9"
"476099","1_2"
"566271","1_6"
"532688","1_6"
"559718","1_6"
"532683","1_11"
"532680","1_6"
"532681","3_2"
"532686","1_3"
"532687","3_6"
"191133","3_2"
"559455","1_27"
"481597","1_6"
"555524","1_6"
"436300","1_3"
"555525","1_23"
"376717","3_2"
"278975","1_14"
"559456","1_1"
"532354","3_6"
"533506","1_6"
"532357","1_6"
"471246","1_5"
"466699","1_2"
"532358","1_1"
"479912","1_6"
"473572","1_2"
"555521","1_6"
"536757","1_6"
"555522","1_17"
"559457","1_1"
"152756","3_6"
"537229","1_6"
"536752","1_11"
"537495","1_6"
"537490","1_3"
"537491","1_17"
"537492","1_1"
"537493","1_11"
"549881","1_5"
"549533","1_1"
"346041","1_7"
"521127","1_11"
"346042","3_6"
"521126","1_3"
"466342","1_17"
"518156","1_4"
"518157","1_23"
"518154","1_9"
"518152","1_23"
"518153","1_13"
"518150","1_6"
"518151","1_4"
"559654","1_9"
"518159","1_13"
"509890","3_6"
"509897","1_5"
"565611","1_2"
"479475","1_3"
"565612","1_2"
"565300","1_6"
"549891","1_5"
"565615","1_11"
"565614","1_4"
"567639","1_17"
"567638","1_5"
"534211","1_2"
"534217","3_6"
"470008","1_8"
"534215","3_6"
"477056","1_5"
"470007","1_3"
"534218","3_2"
"567635","1_23"
"567636","1_15"
"472717","1_17"
"472716","1_2"
"472715","1_11"
"562572","1_23"
"565707","1_6"
"472712","1_11"
"562577","1_17"
"565704","1_27"
"447335","1_5"
"562578","1_27"
"442121","1_8"
"565708","1_11"
"442127","1_8"
"447333","1_5"
"442124","1_6"
"521611","1_6"
"521610","1_3"
"521613","3_2"
"521612","1_23"
"521615","1_11"
"533979","3_8"
"533978","1_2"
"521619","1_16"
"533975","1_8"
"533974","3_6"
"533973","3_2"
"403005","1_4"
"533970","3_6"
"520709","1_3"
"529445","1_4"
"529447","3_2"
"529441","1_11"
"559448","1_1"
"529443","1_3"
"370407","1_11"
"530442","1_3"
"530443","1_6"
"530441","1_11"
"511468","1_3"
"530444","1_6"
"530445","1_14"
"511465","3_2"
"511467","1_8"
"511466","1_17"
"511460","1_9"
"474652","1_11"
"511462","1_3"
"430973","1_5"
"522101","1_15"
"560366","1_23"
"560367","1_14"
"560364","1_6"
"560365","1_6"
"560362","1_6"
"495279","1_18"
"495276","1_11"
"495271","1_9"
"495270","1_18"
"449668","1_1"
"407202","1_11"
"554344","3_6"
"429137","1_17"
"476877","1_9"
"552130","1_6"
"343562","3_6"
"476872","1_27"
"552134","1_5"
"429130","1_17"
"441470","1_17"
"563627","1_12"
"563624","1_23"
"563625","1_6"
"441474","1_1"
"563623","1_5"
"563620","1_27"
"429138","1_17"
"522103","1_6"
"527519","1_1"
"562350","1_11"
"527517","1_6"
"527510","1_13"
"527512","1_9"
"447653","1_8"
"471066","1_3"
"562352","1_17"
"471062","1_12"
"523938","3_6"
"559570","1_1"
"444447","1_1"
"562354","1_6"
"446175","1_15"
"441780","1_1"
"441781","1_1"
"441786","1_11"
"446171","1_15"
"216777","3_6"
"565665","1_6"
"446179","1_15"
"561707","1_3"
"561706","1_3"
"561704","1_1"
"552688","1_2"
"552689","3_2"
"374389","1_1"
"552684","1_6"
"552685","3_2"
"552686","1_2"
"552687","1_11"
"552680","1_2"
"552681","3_2"
"552682","1_2"
"552683","1_3"
"475529","1_17"
"542764","1_2"
"551718","1_6"
"475527","1_11"
"475526","1_6"
"475521","1_6"
"475520","1_11"
"556640","1_6"
"163197","1_10"
"335139","3_2"
"565667","1_18"
"503828","1_6"
"551793","1_23"
"551791","1_6"
"551790","1_11"
"551796","1_6"
"334424","1_17"
"551794","1_6"
"499826","1_11"
"551799","1_3"
"555483","1_13"
"555482","1_6"
"555481","1_6"
"555487","1_4"
"555486","1_6"
"555485","1_6"
"555484","1_2"
"508303","1_6"
"555489","1_6"
"555488","1_6"
"542261","1_3"
"344030","1_2"
"309821","1_6"
"208016","1_6"
"448207","1_5"
"277419","1_2"
"537226","1_6"
"538289","1_5"
"542260","1_9"
"200265","1_3"
"440433","1_11"
"440432","1_11"
"440437","1_2"
"440439","1_2"
"503825","1_19"
"558169","1_11"
"558168","1_2"
"214817","3_1"
"558163","1_3"
"558162","1_15"
"558161","1_14"
"558167","1_15"
"558166","1_17"
"558165","1_2"
"558164","1_9"
"520983","3_8"
"520980","1_13"
"520986","1_6"
"520987","3_6"
"520984","1_13"
"230961","1_3"
"520989","1_27"
"469111","1_16"
"541543","1_6"
"391187","3_6"
"469112","1_16"
"469114","3_19"
"429395","1_4"
"469119","1_6"
"433145","1_5"
"257839","1_3"
"547709","1_13"
"547701","1_6"
"547700","1_9"
"547707","1_9"
"547704","1_2"
"520327","1_2"
"520324","1_12"
"520325","1_3"
"520322","1_1"
"520320","1_2"
"520321","1_11"
"550012","1_5"
"520328","1_6"
"520329","1_2"
"455470","1_15"
"514235","1_7"
"455472","1_15"
"523986","1_9"
"173884","3_3"
"557294","1_6"
"523989","1_6"
"523988","1_23"
"552914","1_5"
"481714","1_17"
"552916","1_6"
"552917","1_6"
"484947","1_1"
"481710","1_11"
"512174","1_3"
"481712","1_2"
"456927","1_3"
"512178","1_2"
"552918","1_5"
"539487","1_11"
"539486","1_23"
"557034","1_5"
"495409","1_11"
"460918","1_15"
"417301","1_12"
"490439","1_8"
"388407","1_18"
"557038","1_6"
"495405","1_18"
"519762","1_2"
"365230","1_13"
"550017","1_23"
"495059","1_14"
"546987","1_3"
"509773","1_12"
"504263","1_8"
"495401","1_18"
"542054","1_6"
"557249","1_17"
"495402","1_18"
"472398","1_27"
"557243","1_18"
"557242","1_18"
"557241","1_6"
"557240","1_18"
"548144","1_23"
"548145","1_6"
"548146","1_23"
"557244","1_11"
"550016","1_16"
"455294","1_2"
"489294","1_23"
"455299","1_1"
"455298","1_3"
"515950","1_1"
"528839","1_4"
"515953","1_3"
"550322","1_13"
"373927","1_17"
"502843","1_9"
"502842","1_11"
"523878","1_11"
"452170","1_14"
"202118","1_1"
"437206","1_8"
"489296","1_6"
"491945","1_3"
"491947","1_6"
"491946","1_13"
"491949","1_23"
"491948","1_13"
"483625","1_3"
"483623","1_12"
"483621","1_11"
"363999","3_2"
"519766","1_1"
"487718","1_11"
"487716","1_9"
"519716","1_5"
"461578","1_23"
"264164","3_6"
"461571","1_2"
"456235","1_11"
"461577","1_15"
"489390","1_6"
"424407","1_1"
"522214","1_2"
"522215","1_6"
"522216","1_15"
"522217","1_3"
"558989","1_11"
"558988","1_27"
"522212","1_1"
"522213","1_14"
"558985","1_11"
"558984","1_11"
"558987","1_15"
"558986","1_23"
"558981","1_11"
"546276","1_1"
"558983","1_11"
"558982","1_5"
"556118","1_6"
"556119","1_6"
"556111","1_23"
"556112","1_5"
"556113","1_15"
"556114","1_27"
"230107","1_1"
"556116","1_9"
"556117","1_14"
"539275","1_6"
"544644","1_14"
"489291","3_19"
"559829","1_6"
"443355","1_2"
"456553","1_5"
"452239","1_14"
"519765","1_15"
"485621","1_2"
"486399","1_23"
"485620","1_8"
"486395","1_11"
"509308","1_23"
"486392","1_9"
"527407","1_1"
"517698","1_17"
"323164","1_3"
"517699","1_12"
"551603","1_3"
"542813","1_6"
"559312","1_27"
"564156","1_2"
"546898","1_11"
"546899","1_3"
"492418","1_6"
"492419","1_9"
"454825","1_2"
"546896","1_12"
"559310","3_6"
"546890","1_23"
"492413","1_23"
"492410","1_4"
"564150","1_2"
"378625","3_7"
"498157","1_15"
"498156","1_3"
"498151","1_5"
"498153","1_9"
"490308","1_3"
"552280","1_6"
"511727","1_6"
"460220","1_15"
"490303","1_12"
"460224","1_3"
"460225","1_2"
"521434","1_4"
"490307","1_11"
"523165","3_6"
"523164","1_1"
"517693","1_17"
"523160","1_14"
"523162","1_11"
"523169","1_13"
"515259","1_11"
"564158","1_17"
"532872","1_1"
"518420","1_6"
"486970","1_11"
"525211","1_1"
"556804","1_6"
"556805","1_27"
"556802","1_6"
"486975","1_23"
"556801","1_6"
"486978","1_3"
"486979","1_15"
"565257","1_27"
"556808","1_6"
"556809","1_11"
"465982","3_20"
"286349","3_2"
"262683","3_6"
"546271","1_1"
"559351","1_15"
"559357","1_6"
"559356","3_6"
"559355","1_12"
"546279","1_6"
"559359","1_6"
"537578","1_3"
"401444","1_16"
"537577","1_4"
"405571","1_17"
"502350","3_2"
"463039","1_2"
"515629","1_5"
"515628","1_11"
"537573","1_3"
"515625","1_9"
"515624","1_5"
"515623","1_1"
"515621","1_5"
"515620","1_5"
"522464","1_11"
"499689","1_4"
"550353","1_1"
"499682","1_3"
"542584","1_1"
"499680","1_4"
"537570","1_23"
"499686","1_4"
"500558","1_23"
"519081","1_3"
"500553","1_4"
"500552","1_8"
"500551","1_23"
"500550","1_17"
"498487","1_11"
"498486","1_8"
"477215","1_13"
"518390","1_5"
"498482","1_11"
"498481","1_11"
"518393","1_23"
"548931","1_5"
"548933","1_11"
"250860","1_3"
"548935","1_3"
"518399","1_3"
"498489","1_8"
"548936","1_1"
"499355","1_5"
"494102","1_4"
"494103","1_4"
"499353","1_3"
"539183","1_14"
"539184","1_6"
"539187","1_6"
"489900","1_6"
"489901","1_6"
"489902","1_3"
"491160","1_14"
"491166","1_5"
"491165","3_7"
"489909","1_27"
"554530","1_3"
"554532","1_14"
"554533","1_2"
"554534","1_10"
"554535","1_5"
"554536","1_3"
"532746","1_23"
"563009","3_6"
"558401","1_6"
"558403","1_14"
"558404","1_17"
"558405","1_6"
"558406","1_6"
"558407","1_9"
"558408","1_6"
"558409","1_6"
"484530","1_13"
"484531","1_5"
"484537","1_3"
"546860","1_23"
"543949","1_6"
"523827","1_3"
"412166","1_2"
"546863","1_6"
"563002","3_6"
"559822","1_14"
"523821","3_6"
"513708","1_12"
"513709","1_1"
"513702","1_8"
"513703","1_12"
"513701","1_12"
"513706","1_18"
"513707","1_6"
"513704","1_12"
"268219","1_1"
"472157","1_11"
"458741","3_6"
"462004","1_5"
"523322","1_9"
"529745","1_12"
"543584","1_11"
"565279","1_12"
"565278","1_3"
"543581","1_14"
"543580","1_14"
"543583","1_6"
"479056","1_3"
"479059","1_3"
"540089","1_14"
"565271","1_6"
"565270","1_6"
"543589","1_11"
"543588","1_6"
"523326","1_5"
"538279","1_23"
"523325","1_1"
"544128","1_11"
"544129","1_11"
"538271","1_5"
"538273","1_2"
"523324","1_3"
"538275","1_1"
"544121","1_1"
"548651","1_13"
"443438","1_3"
"495479","1_18"
"542988","1_13"
"490487","1_3"
"542987","3_20"
"542984","1_17"
"490484","1_10"
"542983","1_8"
"490480","1_14"
"543639","1_18"
"543637","1_6"
"543636","1_12"
"548657","1_3"
"543632","1_1"
"543630","1_9"
"548658","1_6"
"367317","1_1"
"559579","1_1"
"548659","1_11"
"539140","1_6"
"503936","1_11"
"519429","1_1"
"519428","1_2"
"519420","1_6"
"519423","1_2"
"519422","1_5"
"540584","1_12"
"519424","3_8"
"519427","3_8"
"519426","1_1"
"502300","1_2"
"489552","1_5"
"242746","1_6"
"529938","3_6"
"469280","3_19"
"469283","1_15"
"523949","3_2"
"365572","1_14"
"532531","1_5"
"469286","1_5"
"459777","1_3"
"529931","1_6"
"529933","3_6"
"532539","1_5"
"529936","3_2"
"531832","1_11"
"545299","1_6"
"545298","1_14"
"545296","1_6"
"545295","1_12"
"531833","1_7"
"545293","1_6"
"520595","1_1"
"552808","1_6"
"541988","1_2"
"541987","1_6"
"541986","1_3"
"541985","1_1"
"541984","1_6"
"541983","1_9"
"520597","1_5"
"506990","1_11"
"520596","1_1"
"499316","1_27"
"531838","1_11"
"478827","1_9"
"478826","1_3"
"478824","1_3"
"478823","1_3"
"478821","1_17"
"478829","1_4"
"468885","1_12"
"414787","1_5"
"545741","1_3"
"414789","1_5"
"350391","1_3"
"468888","1_12"
"545744","1_2"
"545747","1_6"
"463706","1_9"
"466955","1_6"
"434572","1_13"
"504463","1_3"
"466951","1_5"
"463701","1_9"
"541673","1_3"
"151105","3_6"
"541675","1_3"
"541674","1_2"
"541676","1_6"
"469424","1_1"
"469427","1_6"
"469426","1_11"
"469421","1_3"
"469420","1_5"
"469423","1_11"
"469422","1_2"
"187817","1_1"
"469429","1_6"
"350025","1_3"
"461633","1_4"
"556597","1_13"
"507842","3_2"
"331924","3_2"
"507848","1_15"
"523871","1_12"
"543685","1_11"
"496171","1_6"
"428570","1_6"
"543683","1_6"
"503163","3_1"
"538899","1_3"
"504793","1_9"
"503167","1_6"
"491381","1_3"
"504797","1_11"
"526052","1_8"
"559907","1_11"
"521831","1_14"
"521830","1_9"
"521833","3_6"
"521835","1_11"
"261556","3_2"
"521836","1_6"
"521839","3_6"
"424604","1_16"
"566983","1_3"
"526053","1_2"
"559904","1_9"
"542216","1_15"
"542217","1_10"
"542214","1_11"
"497904","1_11"
"542212","1_1"
"542213","1_3"
"542210","1_11"
"565919","1_2"
"565917","1_3"
"565914","1_3"
"565913","1_6"
"565910","1_18"
"565911","1_13"
"563565","1_6"
"536531","1_4"
"533720","1_3"
"533721","1_11"
"533726","1_6"
"533727","3_8"
"533725","1_17"
"530263","1_17"
"530260","3_2"
"283086","1_5"
"530266","1_6"
"530267","3_2"
"412753","1_1"
"508431","1_5"
"530268","3_1"
"530269","3_6"
"474032","1_9"
"469187","1_8"
"534972","1_1"
"534970","1_6"
"508433","1_2"
"549276","1_15"
"534977","1_6"
"269682","3_6"
"470905","1_4"
"534978","1_1"
"470902","1_4"
"560986","3_6"
"301328","1_6"
"560982","3_2"
"508436","1_2"
"467778","1_15"
"479886","1_2"
"479884","1_13"
"558740","1_6"
"467772","1_5"
"560988","3_2"
"544918","1_6"
"544917","1_3"
"544914","1_5"
"250256","1_12"
"544911","1_11"
"343307","1_6"
"429710","1_11"
"521433","1_1"
"558749","1_7"
"386792","1_17"
"422525","3_1"
"340572","1_3"
"442748","1_17"
"563561","1_11"
"476685","1_2"
"458231","1_2"
"476680","1_17"
"537643","1_18"
"476688","1_11"
"561167","1_1"
"472476","1_6"
"534394","1_8"
"561164","1_3"
"561163","3_6"
"561161","1_27"
"534391","1_1"
"438027","1_3"
"517477","1_6"
"534558","1_6"
"509442","1_11"
"509443","3_2"
"520045","1_15"
"520043","1_9"
"520042","3_6"
"509444","1_2"
"509445","1_11"
"475345","1_2"
"475347","1_10"
"478594","1_17"
"475341","1_3"
"515728","1_8"
"475342","1_23"
"563987","1_6"
"436114","1_3"
"528210","1_17"
"436116","1_3"
"550481","1_6"
"436110","1_3"
"563981","1_14"
"513744","1_12"
"563989","1_11"
"563988","1_6"
"566759","1_11"
"535371","1_23"
"535370","1_17"
"535377","1_6"
"535376","1_12"
"476538","1_8"
"519528","1_2"
"513742","1_6"
"112347","3_3"
"535378","1_17"
"566755","1_17"
"476532","1_8"
"513743","1_12"
"564663","1_6"
"534021","3_6"
"561293","1_1"
"534023","3_6"
"564667","1_8"
"564666","1_6"
"564665","1_15"
"564664","1_3"
"561299","1_27"
"470273","1_6"
"470270","1_13"
"564668","1_9"
"470276","1_11"
"470277","1_3"
"380247","1_1"
"470275","1_8"
"478049","1_19"
"448811","1_13"
"478041","1_27"
"537287","1_15"
"537286","1_9"
"537281","1_18"
"514096","1_23"
"550483","1_7"
"564418","1_3"
"531611","1_23"
"531612","1_5"
"485819","1_8"
"531615","1_2"
"531616","3_2"
"433568","1_11"
"464947","1_4"
"464946","1_4"
"464941","1_4"
"464940","1_4"
"464943","1_4"
"487554","1_5"
"487557","1_17"
"464948","1_4"
"487553","1_27"
"511697","3_2"
"481864","1_6"
"564419","1_6"
"526748","1_6"
"437994","1_15"
"481860","1_5"
"516709","1_18"
"555918","1_2"
"266841","1_11"
"555915","1_6"
"516704","1_17"
"555916","1_17"
"555911","1_6"
"555910","1_2"
"555913","1_5"
"555912","1_6"
"521794","1_1"
"536881","1_10"
"472698","1_27"
"487084","1_8"
"433694","1_6"
"487081","1_8"
"536887","1_3"
"472692","1_13"
"521798","1_2"
"521799","1_3"
"197020","1_5"
"567406","1_1"
"517577","1_9"
"567402","1_1"
"567400","1_6"
"234451","3_1"
"550486","1_2"
"567408","1_3"
"208727","1_12"
"537403","1_23"
"456341","1_23"
"474269","1_1"
"472524","1_6"
"472525","1_17"
"553450","1_5"
"447109","1_13"
"553456","1_5"
"483709","1_2"
"553454","1_6"
"553455","1_3"
"565138","1_8"
"565139","1_6"
"553458","3_2"
"553459","1_1"
"361067","1_6"
"537402","1_6"
"474592","1_12"
"474597","1_11"
"474596","1_3"
"474594","3_2"
"526074","1_15"
"526077","1_1"
"552893","1_3"
"448177","1_5"
"517082","1_15"
"550488","1_13"
"518554","3_6"
"517085","1_15"
"332528","1_14"
"517087","1_2"
"440348","1_2"
"555041","1_6"
"550489","1_1"
"517088","1_9"
"442415","1_23"
"563442","1_8"
"435599","1_18"
"484142","1_11"
"431875","1_14"
"557662","1_3"
"511164","1_6"
"511165","1_6"
"511166","3_7"
"525289","1_6"
"511160","1_9"
"511161","3_2"
"564410","1_11"
"511163","3_7"
"511168","1_6"
"559111","1_6"
"563440","3_2"
"448905","1_12"
"448904","1_12"
"482079","1_14"
"559117","1_1"
"563478","1_1"
"563477","1_11"
"563476","1_1"
"441623","1_13"
"563474","1_2"
"482070","1_11"
"563471","1_12"
"482072","1_11"
"564411","1_2"
"551349","1_2"
"537405","1_15"
"445133","1_12"
"551344","1_2"
"551346","1_3"
"551347","1_6"
"551340","1_1"
"551341","1_6"
"551342","1_1"
"551343","1_1"
"449364","1_16"
"449365","1_5"
"557429","1_4"
"525814","1_3"
"550439","1_1"
"550438","1_6"
"557423","1_27"
"515424","1_3"
"550437","1_1"
"515426","1_9"
"550431","1_7"
"557426","1_1"
"550433","1_6"
"510414","1_12"
"564412","1_27"
"520820","1_11"
"520823","1_7"
"520825","1_3"
"520824","1_6"
"520826","1_3"
"561934","1_6"
"561935","1_23"
"552499","3_8"
"552498","1_1"
"561932","1_3"
"561933","3_6"
"552494","1_6"
"552497","1_12"
"552496","1_3"
"552491","1_3"
"552490","1_12"
"552493","1_6"
"552492","1_11"
"550761","1_6"
"542795","1_9"
"542794","1_5"
"556589","1_11"
"556588","1_9"
"443518","1_9"
"523555","1_14"
"523556","3_6"
"523557","1_1"
"523550","1_14"
"523551","1_9"
"485926","1_6"
"496690","1_3"
"520378","1_8"
"537409","1_5"
"454266","1_12"
"454265","1_12"
"488618","1_23"
"454262","1_12"
"558648","1_6"
"558649","1_6"
"558646","1_10"
